inicio,fim,alpha,beta,delta,theta,gamma
129250,129375,100.00000000000001,24.73890381198071,0.0,16.583944774527037,0.458972902876984
129375,129500,100.0,24.072667984494615,0.0,16.188815351534792,0.2816217010562099
129500,129625,99.99999999999999,30.35906274818209,0.0,17.243663987633244,0.3736226564648914
129625,129750,100.0,27.342956712545366,0.0,18.522472570937246,0.41596602427897655
129750,129875,100.0,35.701626160322974,0.0,17.2706928460795,0.2034565178702039
129875,130000,99.99999999999999,41.04501116433268,0.12591282847373397,21.162270426039786,0.0
130000,130125,100.0,53.41195397254075,0.0,17.2115830571859,0.23663831068572683
130125,130250,100.0,48.969069246653476,0.0,23.51842060751735,0.2664278138979592
130250,130375,100.0,32.59336418111523,0.0,12.904113808686501,0.255441336837505
130375,130500,100.00000000000001,24.27785797362094,0.0,14.306699619195093,0.11884523548321674
130500,130625,99.99999999999999,18.898315119124348,0.0,11.385870015989859,0.29048679983016923
130625,130750,100.0,17.3739278028991,0.0,14.46322778404975,0.3166999093414048
130750,130875,99.99999999999999,27.064002988930177,0.0,15.991880821432916,0.21417512752583606
130875,131000,100.0,25.812751467439963,0.0,14.741770519580678,0.2176118864846745
131000,131125,99.99999999999999,23.127667497106092,0.0,11.86800128682023,0.4238091249149951
131125,131250,100.0,16.482731306570255,0.0,10.135933571706806,0.47589397960778673
131250,131375,100.0,15.318732541659069,0.0,14.821085831030599,0.24302541379668874
131375,131500,100.0,15.02857663621014,0.0,16.902355175272323,0.21898089035066498
131500,131625,99.99999999999999,14.53014389629552,0.0,17.505772518264543,0.12879219209308929
131625,131750,100.0,16.29590234753071,0.0,15.796194703149224,0.03233918376754652
131750,131875,99.99999999999999,21.333299447010443,0.0,19.791128870671905,0.2114890578033755
131875,132000,99.99999999999999,18.564973688183322,0.0,20.09860043342119,0.12536061465448678
132000,132125,100.00000000000001,16.930328421376615,0.1467259571432779,21.347423263015784,0.0
132125,132250,100.0,16.960636565533108,0.4991821343034267,29.12256302204408,0.0
132250,132375,99.99999999999999,34.808391699252525,0.47242566914756945,42.638024104338506,0.0
132375,132500,100.0,45.336764470558485,0.0,43.8047147247009,0.2880445788422016
132500,132625,100.0,48.64780561373898,0.0,35.3474668585296,0.6411905328452234
132625,132750,100.0,31.638532862674705,0.0,29.795305686378896,0.4550547892810966
132750,132875,99.99999999999999,22.358573592034155,0.021473411501315653,23.683664987045173,0.0
132875,133000,99.99999999999999,18.050461799107445,0.22359736835460264,27.764756176650312,0.0
133000,133125,100.00000000000001,24.10659705037327,0.0,27.467415354840853,0.18079583350053446
133125,133250,100.0,37.06635288903704,0.0,39.75429742177919,0.3224514701207256
133250,133375,100.0,37.144186227335595,0.0,33.2349099662153,0.1293343001936339
133375,133500,100.00000000000001,32.87974866745689,0.0,38.3442929482451,0.41861351474302755
133500,133625,100.0,19.396333716601944,0.0,22.8435111210005,0.1598745947198803
133625,133750,99.99999999999999,20.29381323716365,0.0,26.74040271404942,0.36879697803904526
133750,133875,100.0,23.81475653514336,0.0,35.65300691857447,0.5674805695131506
133875,134000,100.0,34.00666497904328,0.0,66.43180352448157,0.6848687706695736
134000,134125,100.0,27.794522258173213,0.0,76.36097626729686,0.012523663799372198
134125,134250,100.0,38.2376884400828,0.0,86.40113243861718,0.5950621698432432
134250,134375,99.99999999999999,31.734513147612525,0.0,75.55655355935481,0.5923548396175158
134375,134500,100.0,26.22114084050887,0.0,25.161877040335394,0.4160342959394766
134500,134625,100.0,19.74704786530423,0.14662491305298564,17.823729690972268,0.0
134625,134750,100.0,17.76946877112066,0.0,12.528812664929589,0.05138254890213234
134750,134875,100.0,13.492116498748848,0.0,13.7540025198928,0.09378779525250058
134875,135000,100.0,16.113490092995278,0.04319280826802058,15.076160080199461,0.0
135000,135125,100.0,20.037708244293682,0.0,23.299298012474058,0.21665646059093768
135125,135250,100.0,27.981180397864573,0.0,26.214960380507915,0.03454497840924131
135250,135375,100.0,17.041382198119518,0.0,16.048310094693665,0.13282051288829105
135375,135500,100.0,14.392992956242518,0.0,8.034890570662922,0.15257149180753637
135500,135625,100.00000000000001,13.901188209257903,0.0,8.045986979047482,0.0014209269181239548
135625,135750,100.00000000000001,13.182513533649926,0.0,9.27258829548446,0.10181706812260619
135750,135875,99.99999999999999,16.25062319507825,0.0,15.026203440946572,0.032028368022117504
135875,136000,100.00000000000001,18.030847930275083,0.0,17.221882792501592,0.21856652089633336
136000,136125,100.0,34.894313719274656,0.0,41.492759427233615,0.6220538526109474
136125,136250,100.0,40.364305033724094,0.0,47.4384585045176,0.4737432517012188
136250,136375,100.0,31.759643415235793,0.0,29.429370504918598,0.9261263245269994
136375,136500,100.0,34.56594773101322,0.0,18.94113322207274,0.754915593185213
136500,136625,99.99999999999999,28.77799609020189,0.0,13.893708605750849,0.424722015474487
136625,136750,100.00000000000001,26.67936258411108,0.0,10.552739573917652,0.30113632662276874
136750,136875,99.99999999999999,27.37790462057899,0.0,29.552953254729147,0.15746048298212434
136875,137000,100.0,36.47208712089304,0.0,61.27765348222647,0.7537057883710536
137000,137125,100.0,43.528312163530934,0.0,77.87909591933106,0.5800012874468854
137125,137250,100.00000000000001,45.54900064188616,0.0,54.53014510826843,0.5948681200077668
137250,137375,100.0,34.56699803532404,0.0,26.217832575732864,0.1720433454405681
137375,137500,100.0,40.756762246144625,0.0,20.08838375468372,0.24482236726830653
137500,137625,100.0,34.35091990119309,0.0,24.898506199307487,0.15769667956838135
137625,137750,99.99999999999999,34.03739036325017,0.3540493821499531,28.222934830907146,0.0
137750,137875,100.0,26.6123442504732,0.08013040351586165,36.56202536322987,0.0
137875,138000,100.0,18.212578698636374,0.0,12.206668525666647,0.11339231172686243
138000,138125,100.0,14.191305275174777,0.010529423218083978,7.303379986256432,0.0
138125,138250,99.99999999999999,13.320232226952951,0.0,6.183056570322279,0.1714112601679958
138250,138375,99.99999999999999,12.7349710405881,0.0,9.454844858065401,0.2869225676073346
138375,138500,99.99999999999999,22.171265000824704,0.0,17.7270158004789,0.42512544013847264
138500,138625,99.99999999999999,17.104101132686,0.0,13.759762044799267,0.24490324132864452
138625,138750,100.00000000000001,19.522287024199233,0.0,11.817789785532861,0.2611693431442891
138750,138875,100.0,19.07725345449455,0.0,12.960488640110855,0.14829740524298135
138875,139000,100.00000000000001,21.954136462842655,0.0,22.183223947178444,0.2098322897967662
139000,139125,100.0,19.534746515168457,0.0,27.485380429842248,0.32407483551988825
139125,139250,100.0,17.146460553402868,0.0,25.72078939523866,0.10806015945914765
139250,139375,100.0,19.85481285084734,0.0,28.49128497320573,0.24940544995829445
139375,139500,100.0,16.153719934949613,0.0,29.57989452402456,0.07357113565365825
139500,139625,100.0,17.30861781029195,0.0,36.34637182416495,0.10457157090708302
139625,139750,100.00000000000001,20.8728278480812,0.0,43.136215987121375,0.6931670106162112
139750,139875,100.0,29.617991174720824,0.0,45.402293841836546,0.6051802340893186
139875,140000,100.00000000000001,24.644618203352877,0.0,47.2772330533638,0.03542537280527336
140000,140125,100.00000000000001,22.252271151600166,0.10901777380860767,41.93032601214816,0.0
140125,140250,100.0,26.893647387943023,0.0,38.82986560399583,0.2578551125693228
140250,140375,100.00000000000001,21.623579662888318,0.0,24.11051031488346,0.08236110214052828
140375,140500,99.99999999999999,21.809471374639475,0.0,22.24672030702828,0.44798222479264577
140500,140625,100.0,21.895885689231154,0.0,25.13082838099893,0.0517791274278514
140625,140750,100.0,29.48119112059956,0.0,43.88446402368011,0.5436732840545699
140750,140875,99.99999999999999,36.68566696518138,0.0,51.541820610795114,0.8475302374138759
140875,141000,100.0,29.20609854048766,0.0,42.9659351080002,0.41746245614044775
141000,141125,100.0,32.052915322529785,0.0,29.165436268919144,0.058452874263936416
141125,141250,100.0,23.55739371718279,0.0,19.197839927919386,0.29007245522980796
141250,141375,100.0,14.990707314673621,0.0,12.859873935228148,0.19074938578923922
141375,141500,100.0,11.805814670461924,0.0,13.90301053640377,0.23641646949124812
141500,141625,100.0,14.509780301070435,0.0,24.162445813921696,0.7519235035116809
141625,141750,100.00000000000001,18.759847420781167,0.0,30.280121485029746,0.8197175742940896
141750,141875,99.99999999999999,15.198021565027256,0.0,19.683853903926035,0.5432403738977754
141875,142000,99.99999999999999,15.46486765328147,0.0,15.623647227660525,0.06056718188154647
142000,142125,100.0,19.3970495283642,0.0,21.14378356083067,0.5897451635538162
142125,142250,100.0,36.025328732602894,0.0,41.87852235382304,1.4133169021593777
142250,142375,100.0,39.5368055864384,0.0,66.44069533971039,1.7896840210134284
142375,142500,100.00000000000001,36.20363786590966,0.0,63.53263394128064,0.7219271146511874
142500,142625,100.00000000000001,35.34261902649361,0.0,72.98211758286493,1.1999231567523734
142625,142750,100.0,33.27783877202375,0.0,35.94428049790778,1.4821364704435136
142750,142875,100.0,25.836476033304436,0.2018701105440035,28.311132601599304,0.0
142875,143000,100.0,27.29063506326907,0.0,29.524355361340014,0.36679330764381846
143000,143125,99.99999999999999,18.90772498719071,0.0,15.433633719697337,0.05640957650173817
143125,143250,100.0,17.53048381042941,0.0,14.622279067280894,0.2503342674458682
143250,143375,100.0,12.643391373723624,0.0,18.77540787635344,0.17281851282034874
143375,143500,100.0,13.227827369222238,0.0,30.930829402969827,0.22956253373564744
143500,143625,100.0,18.174202491354215,0.0,28.758240392090748,0.2265571049721687
143625,143750,100.0,19.51583148776709,0.0,12.121781280048529,0.1878990719458352
143750,143875,99.99999999999999,20.86244261411767,0.2555905666908681,8.033907711526531,0.0
143875,144000,100.00000000000001,17.407459203617407,0.0,7.232394274457735,0.0654739468444232
144000,144125,99.99999999999999,27.953041342808184,0.0,15.076852583224097,0.6622847952718105
144125,144250,100.0,31.367177135121167,0.0,25.775969431306272,0.0051534070646934715
144250,144375,99.99999999999999,54.450259933325604,0.0,61.823440804605156,0.6652436394576348
144375,144500,100.0,49.37448781337529,0.0,52.16866712782619,1.0368270253688063
144500,144625,100.0,56.88056462314438,0.0,50.19227222915058,1.2494059060215572
144625,144750,100.0,64.52279903011261,0.0,44.0747015523986,1.322772151097408
144750,144875,100.0,40.79741758369471,0.0,30.91873714757197,0.5485882688580406
144875,145000,100.0,32.15217415064438,0.0,37.34153480539339,0.5528966962989754
145000,145125,100.00000000000001,23.30098467095595,0.0,28.69714128774465,0.2470976343369365
145125,145250,100.00000000000001,19.192986067934385,0.0,38.97180290664778,0.3943612179787946
145250,145375,100.0,19.228411721739647,0.0,34.15306174101908,0.44443003954779836
145375,145500,100.0,22.49472586186832,0.0,54.03402380067593,0.4718956631619783
145500,145625,100.0,28.16516318202731,0.0,80.25462704244563,0.12986096584731843
145625,145750,100.0,21.71492218262243,0.0,68.74883710722926,0.34789568266924875
145750,145875,100.00000000000001,23.18618819715544,0.0,58.714107889184135,0.2886639019822089
145875,146000,100.0,31.76934796360904,0.0,45.48900699135181,0.08450699606767065
146000,146125,100.0,47.01686020295845,0.0,34.25082354086428,0.11957827820431777
146125,146250,100.00000000000001,31.993317346311073,0.0,23.618866028321722,0.16190131501923272
146250,146375,100.0,20.945845545079756,0.04085208791508599,19.504715743212184,0.0
146375,146500,100.0,19.080851581677063,0.0,14.41091047323642,0.10173058209057617
146500,146625,99.99999999999999,23.843957338251485,0.0,17.33363114825666,0.4670652843383869
146625,146750,100.0,34.04442076709786,0.0,13.810835954225285,0.3053360407627087
146750,146875,100.0,33.8684869222682,0.06284038176348283,25.170567674693206,0.0
146875,147000,100.0,32.868614532553174,0.0,23.634134132039634,0.07511076677136108
147000,147125,100.0,23.612675207444646,0.0,23.592290359913555,0.04315483059736791
147125,147250,100.0,19.78189858261482,0.20933104070159275,15.274559802736853,0.0
147250,147375,100.0,19.72814927508259,0.0,11.854465342989121,0.04937387346399419
147375,147500,100.0,16.9188382071269,0.0,7.919189428678458,0.07135125401349168
147500,147625,100.0,15.299251592079903,0.0,7.918285645907945,0.14285211625615885
147625,147750,100.00000000000001,13.830301323054702,0.0,11.877250754341123,0.1770012072231264
147750,147875,100.0,23.411252928175955,0.0,16.018470427410048,0.07245211202535723
147875,148000,100.00000000000001,29.205196838152624,0.23223068396820923,17.03651538439032,0.0
148000,148125,100.0,28.24004174845408,0.0,11.02330103567602,0.1295775472308332
148125,148250,100.0,15.872296996123342,0.0,5.554565832086965,0.16700933897980935
148250,148375,100.0,15.509824762635121,0.20292269006211555,10.576411639403565,0.0
148375,148500,100.0,13.567262875742847,0.0,17.77151818758189,0.2890777236925484
148500,148625,100.0,22.877552059421227,0.0,54.80503467903078,0.11449916938984805
148625,148750,100.0,19.918456557766444,0.4509112382938151,84.8141985539509,0.0
148750,148875,99.99999999999999,13.241572340651835,0.6440876666582585,82.19044338611859,0.0
148875,149000,100.0,12.634160357148872,0.6782894567129113,84.72780082719142,0.0
149000,149125,100.0,12.059898751132867,0.6018038624231956,69.76253247132384,0.0
149125,149250,100.00000000000001,20.84110102438392,0.0,60.539224289378794,0.03390006706510129
149250,149375,100.00000000000001,33.77024890045979,0.0,81.62325396206755,0.3300034561177385
149375,149500,100.0,46.457896357340694,0.0,82.72902894708382,0.801962408736415
149500,149625,100.0,38.155553766037016,0.0,50.73651563191741,0.6312428354083064
149625,149750,100.0,55.39539970432876,0.0,29.62398025801178,0.47185685624310625
149750,149875,100.00000000000001,39.853891057745095,0.0,21.00313441101178,0.5696135184338031
149875,150000,100.0,48.775693665522994,0.0,48.01525158336799,0.84311492605051
150000,150125,100.0,33.59358100847697,0.0,55.78744201082074,0.2739531331278964
150125,150250,100.0,46.64103788703186,0.0,64.22754335517659,0.308799452707453
150250,150375,100.0,47.74888519133926,0.0,69.27677003251453,0.41188883840076085
150375,150500,100.0,39.49062827787696,0.0,67.44374453123471,0.7387366775150549
150500,150625,100.0,30.75471916164884,0.058835137414129934,49.03297889465643,0.0
150625,150750,100.0,17.465102919983874,0.06318329796628869,35.937805824306174,0.0
150750,150875,100.00000000000001,15.989555613081537,0.0,34.070228401345524,0.02376044551035361
150875,151000,99.99999999999999,13.64915587588455,0.0,41.84307204493264,0.06216684744539469
151000,151125,100.0,22.442992985867527,0.0,41.19150228694399,0.2824144709174605
151125,151250,99.99999999999999,37.87752050147946,0.0,56.920811234391714,0.3632415192746945
151250,151375,100.0,30.680562833216204,0.0,71.10370808015618,0.19654023551116617
151375,151500,99.99999999999999,27.683389441639214,0.12250612005785899,87.57955741645392,0.0
151500,151625,100.0,27.254170538825463,0.0,90.3362211193623,0.4277509450565723
151625,151750,99.99999999999999,33.25189365603522,0.2829894125885627,71.51713317873782,0.0
151750,151875,100.00000000000001,32.338450828232745,0.22810642658617275,86.52964551844711,0.0
151875,152000,100.0,32.11475874419231,0.8650426290123565,91.94863886521985,0.0
152000,152125,100.0,25.642067957106846,0.5848953041106696,82.68808273647173,0.0
152125,152250,95.16796279046913,25.752424641980934,0.6364253246550464,100.0,0.0
152250,152375,99.99999999999999,27.647710806241083,0.5914160797788073,96.67842795536924,0.0
152375,152500,89.25368644069349,25.010892245644147,0.7891056821188069,100.0,0.0
152500,152625,100.0,26.9142147403971,0.0,48.96518873349124,0.2079359269923411
152625,152750,99.99999999999999,34.37081867258378,0.0,42.48403085626009,0.2546059154495307
152750,152875,100.0,40.75308028516069,0.0,24.680775595750795,0.5503661210021533
152875,153000,100.0,38.67708396901748,0.0,22.738141862138086,0.4966679137094672
153000,153125,100.0,33.68229025056743,0.0,27.59984705112566,0.37959926592831583
153125,153250,100.0,23.98884815641162,0.0,29.710107143970106,0.9163390421774744
153250,153375,100.00000000000001,41.064085175479015,0.0,31.762379247477746,1.6299148498912173
153375,153500,100.0,24.58908069320457,0.0,15.030323618808936,0.5547707401337307
153500,153625,100.0,28.80636404462078,0.0,23.268813785618654,0.44542098030424515
153625,153750,99.99999999999999,18.773564724790635,0.03912786740143448,35.90201729278537,0.0
153750,153875,100.0,40.007603887381215,0.0,71.90963695332405,0.1111058979384133
153875,154000,100.0,41.57356755717506,0.0,54.443556917683956,0.27365400124794514
154000,154125,100.00000000000001,43.414177233903715,0.0,31.915340269300557,0.3575275840499357
154125,154250,100.00000000000001,32.05535128364273,0.0,24.223500200420606,0.6120906517791809
154250,154375,100.0,30.564093044823064,0.0,25.04875668801345,0.3114197126850268
154375,154500,100.0,24.999213010234655,0.0,16.247565362786307,0.26281482312851034
154500,154625,100.0,20.67504710872646,0.0,12.126960896538051,0.21735371109419466
154625,154750,100.00000000000001,17.59837248962054,0.0,11.410419870131628,0.1957212758975309
154750,154875,100.0,17.182985487585196,0.45863381468847303,14.105967807847602,0.0
154875,155000,100.0,28.450872685744116,0.0,29.072430275082308,0.09694522821610974
155000,155125,100.0,28.030688466275677,0.16219664654657995,23.524537495422663,0.0
155125,155250,100.00000000000001,20.425902116689418,0.03943978695680217,16.49289306268045,0.0
155250,155375,99.99999999999999,18.423597420580442,0.0,14.900983946158862,0.1733732890733764
155375,155500,99.99999999999999,22.64130326562417,0.0,17.986869175083527,0.3308655050623256
155500,155625,100.0,46.54229142423381,0.0,51.75490790173939,0.9698064838609052
155625,155750,100.0,50.21353389647094,0.0,45.827727666218095,0.7497006340977035
155750,155875,99.99999999999999,32.14477855336371,0.0,31.175450242270475,0.03831870209597377
155875,156000,100.0,19.93214223474172,0.05334494556153013,21.72740136130059,0.0
156000,156125,100.0,17.979046808734143,0.04738353432913461,19.74882356755873,0.0
156125,156250,100.0,20.721222312472765,0.0,22.92212114773135,0.13256077912022313
156250,156375,100.0,18.576952220412313,0.0,21.73882430130414,0.3496209918122886
156375,156500,100.0,19.2832675567415,0.0,29.095758668352328,0.5435107871248914
156500,156625,100.0,15.829407927142945,0.0,34.22775003363858,0.38226172512329526
156625,156750,99.99999999999999,20.152792448756635,0.6336776161618054,78.03480971363098,0.0
156750,156875,100.0,22.89191659546613,0.0,79.0607986751834,0.13704023476484783
156875,157000,100.0,20.622377885323672,0.0,71.777799947607,0.8951604892445365
157000,157125,100.0,27.614437958997392,0.0,55.586805510200804,0.607382555246772
157125,157250,100.0,18.206746940413055,0.0,99.18669426472526,0.09273438496578901
157250,157375,91.48379862638382,14.943824556831753,0.12840554709614693,100.0,0.0
157375,157500,91.12874315489597,14.872398977328539,0.0,100.00000000000001,0.044941563185978306
157500,157625,100.0,36.574448099424544,0.40841565333933927,77.82995331474707,0.0
157625,157750,99.99999999999999,40.87397102021669,0.0,57.01045934811339,0.5577659259016807
157750,157875,100.0,38.13900040345175,0.0,66.6563220996628,0.13972689813364525
157875,158000,100.00000000000001,43.80172273961167,0.449432783358378,69.27968660414403,0.0
158000,158125,100.00000000000001,38.235992870316025,0.0,91.78349852897152,0.2685639263672017
158125,158250,100.0,37.90581327482915,1.1013390190190355,68.61429192059175,0.0
158250,158375,100.00000000000001,34.91531012624574,0.2455992579291324,67.78173965077012,0.0
158375,158500,100.0,45.125781053958384,0.560367984114368,33.451888450959174,0.0
158500,158625,100.0,54.67017477252098,0.3754641593737703,42.440387384822564,0.0
158625,158750,100.0,44.13629710671231,0.0,21.30245267897832,0.17117586863119472
158750,158875,100.00000000000001,33.10558587085459,0.01750604709210818,13.115237577127578,0.0
158875,159000,100.0,26.915390661891944,0.0,8.20698244864655,0.15436548863027014
159000,159125,100.0,21.134980625791112,0.0,10.240107564921669,0.17288197260470292
159125,159250,99.99999999999999,18.509879632635183,0.04669003293514096,13.266600551385446,0.0
159250,159375,100.0,16.23557941137419,0.11774213835214792,18.00496697952418,0.0
159375,159500,100.0,17.170588855005416,0.0,17.061254678578578,0.066512816371251
159500,159625,100.00000000000001,14.723471368371756,0.05025343641092772,21.992563001623232,0.0
159625,159750,99.99999999999999,19.05976369899297,0.0,27.04202337326815,0.06788806317646678
159750,159875,100.00000000000001,23.40266490112413,0.0,32.643171846635035,0.2600502463241735
159875,160000,100.0,48.38040939001069,0.0,45.62924648514667,0.4316470229971303
160000,160125,100.00000000000001,55.28589116247397,0.0,39.45922087568233,0.7010101133079834
160125,160250,100.0,42.50057827143711,0.0,25.98829565895908,0.9001186105495474
160250,160375,100.0,42.01175114202746,0.0,20.248737003457858,0.5610468473667579
160375,160500,100.00000000000003,40.87113476954042,1.1522182661303424,23.311445657862325,0.0
160500,160625,100.0,79.60980827452315,0.5970862388186722,71.82173113092574,0.0
160625,160750,63.44459342693048,46.39025671742987,0.14969062930256594,100.0,0.0
160750,160875,62.37144236260845,48.91230114500257,0.7742873063509328,100.0,0.0
160875,161000,100.0,61.55927669020324,0.0,84.78437521244197,0.00477687366224977
161000,161125,100.0,38.93067651437427,0.042941949026246595,29.868700370818004,0.0
161125,161250,100.00000000000001,40.037851104475514,0.09042744391880608,31.895445931245657,0.0
161250,161375,100.00000000000001,27.46489658329756,0.0,26.27351229227524,0.22539659307009563
161375,161500,100.0,32.827035457337075,0.27139828318040515,31.902962272429374,0.0
161500,161625,100.00000000000001,31.55877248883014,0.2765919389784667,18.646208814962627,0.0
161625,161750,100.0,33.140046772505855,0.009513073645638914,19.159222168508382,0.0
161750,161875,99.99999999999999,31.42650809359896,0.08050574277505718,17.060344369350982,0.0
161875,162000,99.99999999999999,30.95815590515528,0.2132332583490011,26.56888782807299,0.0
162000,162125,100.0,19.50830883271318,0.5590689073143247,33.3676114012042,0.0
162125,162250,100.0,25.502485431958398,0.3295474916675464,28.499346091932065,0.0
162250,162375,99.99999999999999,26.53540976906264,0.0,25.171677493037247,0.08510543834960116
162375,162500,100.0,32.725720482910766,0.0,15.532505651486982,0.00849743892239252
162500,162625,100.0,28.042421443349532,0.39925341840379414,15.509049830437567,0.0
162625,162750,100.0,22.953199377318533,0.032532025087082694,12.28254558152666,0.0
162750,162875,100.0,19.846420029708707,0.0,11.974122632828882,0.15248505420675137
162875,163000,100.0,19.353982564720415,0.0,12.250952021379863,0.24072309775604978
163000,163125,100.0,18.481568972322474,0.0,18.281870050716748,0.4295906942896802
163125,163250,100.0,22.360482845113392,0.0,27.7989534712055,0.8473386509058578
163250,163375,100.0,14.74505318763221,0.0,25.641368247745202,0.5419605576333383
163375,163500,100.0,17.42218058935779,0.0,26.0385647062887,0.45063564295885905
163500,163625,100.0,18.787371845772068,0.0,21.438365914304853,0.10100249848490056
163625,163750,100.00000000000001,25.596943539810017,0.0,27.994607914621888,0.3012755136002321
163750,163875,100.00000000000001,18.675621096766363,0.0,21.435342547516587,0.19005304432625114
163875,164000,100.00000000000001,16.67861898151351,0.0,22.770523030401243,0.0849460140467157
164000,164125,99.99999999999999,16.880476983545364,0.3468326618638058,14.626187296248418,0.0
164125,164250,100.0,16.361983097452804,0.1581076886171012,11.693612995417663,0.0
164250,164375,100.0,16.45221214813559,0.04880399032702129,7.836607771076795,0.0
164375,164500,100.0,19.14915436047962,0.3762099943060815,13.079368283640486,0.0
164500,164625,100.0,26.990118864486732,0.09345285317624952,20.461731666762766,0.0
164625,164750,100.0,35.09675146316905,0.0,39.80238737088925,0.1660805035913656
164750,164875,100.0,31.79321252316516,0.0,48.20460314508906,0.036258669806641275
164875,165000,100.00000000000001,35.992674343665996,0.0,61.02270786345966,0.34045027492864144
165000,165125,100.00000000000001,34.51874478857325,0.17898248092453928,42.69066894664002,0.0
165125,165250,99.99999999999999,44.70817482487167,0.16229266716719193,50.240874574871114,0.0
165250,165375,99.99999999999999,34.983325353904036,0.6606443891092151,35.433048904346535,0.0
165375,165500,100.0,32.430366878477095,0.0,24.21438057007779,0.15675989917700495
165500,165625,100.0,29.937996847176862,0.0,20.271048366703024,0.13335289628500507
165625,165750,99.99999999999999,24.576413651833597,0.15153539915911535,18.014903867752174,0.0
165750,165875,100.0,19.48055938758925,0.10643412009799097,15.097929197787646,0.0
165875,166000,100.0,19.88337344448402,0.0,15.634122031507085,0.09492675923662128
166000,166125,100.0,21.51787180160481,0.06177339988223257,13.732053118982172,0.0
166125,166250,100.0,26.34201259251173,0.11309378963176153,31.75907112163612,0.0
166250,166375,100.0,26.79505146678404,0.1399182726775411,51.514757089901515,0.0
166375,166500,99.99999999999999,31.71052808877627,0.2317620182579907,80.22480911046128,0.0
166500,166625,100.0,38.42764443874137,0.12894635135242738,95.27324639652082,0.0
166625,166750,100.00000000000001,27.497388738889352,0.0,66.50564829796579,0.3458196790747359
166750,166875,100.0,17.843368819464278,0.0,55.352916005481404,0.2973105877643776
166875,167000,100.0,18.87442697592556,0.19988153502319927,62.45066981805122,0.0
167000,167125,100.0,16.575577740870376,0.10713194680750193,44.533916593473506,0.0
167125,167250,100.0,33.82648982322715,0.0,59.73295945976701,0.17670958115329172
167250,167375,100.0,27.744627644597035,0.0,38.11039926528099,0.7135390842444993
167375,167500,99.99999999999999,38.35273920863809,0.0,35.74963327532195,1.2226903461321736
167500,167625,100.00000000000001,32.6232343305203,0.0,32.79262084058425,0.8807644022385415
167625,167750,100.0,35.888205512217155,0.0,33.769243694530566,0.2414833758784306
167750,167875,100.0,29.595104550974437,0.0,45.81949958199292,0.6591442174268823
167875,168000,100.0,34.9891685073165,0.0,44.99409630664546,0.8619017733290165
168000,168125,100.0,23.915233717686043,0.0,22.830919907530664,0.569543805335547
168125,168250,99.99999999999999,15.561098806966925,0.0,11.234636308206136,0.3555100156095561
168250,168375,100.00000000000001,16.08258968979555,0.0,10.74335430845346,0.2983848318003137
168375,168500,100.0,20.642607638366396,0.0,14.169079955612071,0.10461509198014679
168500,168625,100.00000000000001,30.27846963138955,0.43180411091519344,19.08186467006808,0.0
168625,168750,99.99999999999999,24.106165034418304,0.2075332946241742,16.172329860318367,0.0
168750,168875,100.0,21.50149377046448,0.13831799694254732,16.33320028246304,0.0
168875,169000,100.0,14.677874836237724,0.1747355044574868,10.709206912475626,0.0
169000,169125,100.0,17.09357416395538,0.11794155849027715,8.304249195893302,0.0
169125,169250,100.0,20.093383649988855,0.0,8.417239319799853,0.027538419455590435
169250,169375,99.99999999999999,23.811749106138375,0.08598287091850704,9.54196342420557,0.0
169375,169500,99.99999999999999,22.88310680884254,0.0,11.48863622998267,0.06818666869299322
169500,169625,100.0,25.214437540387888,0.02139886937847041,10.766017429923906,0.0
169625,169750,100.0,20.61796524193072,0.20955012956678776,9.810227433854418,0.0
169750,169875,100.00000000000001,24.383686274197462,0.0,10.19993882038228,0.08225544792429573
169875,170000,100.0,21.505693905732866,0.07403785867597878,10.844461192198423,0.0
170000,170125,99.99999999999999,15.790987892069737,0.0,11.198114696586632,0.040583511274601775
170125,170250,100.0,12.972498564389815,0.05696989693674301,11.780835941325902,0.0
170250,170375,100.0,10.700660418859385,0.10632085706498548,15.542969597461484,0.0
170375,170500,99.99999999999999,15.140627780201102,1.0725836710761738,29.11112912187129,0.0
170500,170625,99.99999999999999,24.04218136376141,0.38884352255360843,75.97457024214664,0.0
170625,170750,66.4435000208873,40.49750978738458,0.0,99.99999999999999,0.7559632390078179
170750,170875,52.82906320984821,12.815122188315021,0.5257937114993464,100.00000000000003,0.0
170875,171000,51.03636210472045,12.450989495399675,1.3270380443770002,100.0,0.0
171000,171125,52.60709833374479,13.44103831011007,1.3027951546751715,99.99999999999999,0.0
171125,171250,52.18961193028963,25.20448629297639,1.314660330852671,100.0,0.0
171250,171375,47.5118000700802,29.95198530869774,0.0,100.00000000000001,0.2551218256440224
171375,171500,42.85856803490196,29.193101658209628,0.1155650645218993,99.99999999999999,0.0
171500,171625,62.15118976614372,57.926605801846506,0.0,100.0,0.8417722112235786
171625,171750,76.89825957419527,52.48532687766341,0.0,100.0,0.5169655970818441
171750,171875,100.00000000000001,54.75660995260383,0.0,96.63569917202511,0.5965414436053411
171875,172000,87.12472232089317,49.16892207266058,0.05475720375412774,99.99999999999999,0.0
172000,172125,99.99999999999999,37.335157537777846,1.238351115944613,96.08611449859706,0.0
172125,172250,100.0,28.980386880371025,0.0,73.63914991124251,0.7617608238388889
172250,172375,99.99999999999999,20.110487683868556,0.15230204622236165,90.67972875222058,0.0
